dimer,ipSAE_rank_001,ipSAE_rank_002,ipSAE_rank_003,ipTM_af_rank_001,ipTM_af_rank_002,ipTM_af_rank_003
ATGP3_GAG__AT1G75670.2,0.0,0.0,0.0,0.23,0.15,0.15
ATGP3_GAG__AT1G75710.1,0.0,0.0,0.0,0.22,0.18,0.15
ATGP3_GAG__AT1G75780.1,0.0118,0.0,0.0,0.35,0.17,0.13
ATGP3_GAG__AT1G75950.1,0.0,0.0,0.0,0.23,0.19,0.18
ATGP3_GAG__AT1G76110.1,0.0,0.0,0.0,0.12,0.12,0.11
ATGP3_GAG__AT1G76300.1,0.0,0.0,0.0,0.12,0.11,0.09
ATGP3_GAG__AT1G76310.1,0.0112,0.0,0.0,0.19,0.17,0.15
ATGP3_GAG__AT1G76320.1,0.0,0.0,0.0,0.22,0.2,0.19
ATGP3_GAG__AT1G76350.1,0.0163,0.0,0.0,0.21,0.16,0.15
ATGP3_GAG__AT1G76420.1,0.0,0.0,0.0,0.15,0.14,0.13
ATGP3_GAG__AT1G76440.3,0.0,0.0,0.0,0.3,0.24,0.14
ATGP3_GAG__AT1G76510.3,0.0,0.0,0.0,0.14,0.14,0.13
ATGP3_GAG__AT1G76540.1,0.015,0.0,0.0,0.41,0.14,0.12
ATGP3_GAG__AT1G76580.1,0.0,0.0,0.0,0.26,0.19,0.17
ATGP3_GAG__AT1G76630.2,0.0116,0.0119,0.0,0.26,0.22,0.19
ATGP3_GAG__AT1G76710.2,0.0111,0.053,0.0135,0.24,0.2,0.19
ATGP3_GAG__AT1G76720.1,0.0,0.0,0.0,0.19,0.17,0.17
ATGP3_GAG__AT1G76810.1,0.0,0.0,0.0,0.2,0.19,0.17
ATGP3_GAG__AT1G76820.1,0.0,0.0,0.0,0.18,0.17,0.16
ATGP3_GAG__AT1G76860.1,0.0,0.0,0.0,0.14,0.12,0.11
ATGP3_GAG__AT1G76880.1,0.0213,0.0125,0.0,0.22,0.2,0.14
ATGP3_GAG__AT1G76890.2,0.0989,0.0368,0.0,0.23,0.22,0.14
ATGP3_GAG__AT1G76900.2,0.0,0.0,0.0,0.2,0.17,0.16
ATGP3_GAG__AT1G77080.4,0.0,0.0,0.0,0.19,0.15,0.13
ATGP3_GAG__AT1G77180.2,0.0,0.0,0.0,0.15,0.14,0.11
ATGP3_GAG__AT1G77200.1,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT1G77300.1,0.0,0.0,0.0,0.24,0.23,0.2
ATGP3_GAG__AT1G77310.1,0.0,0.0,0.0,0.17,0.14,0.13
ATGP3_GAG__AT1G77320.1,0.0,0.0,0.0,0.16,0.16,0.15
ATGP3_GAG__AT1G77390.1,0.0,0.0,0.0,0.28,0.17,0.14
ATGP3_GAG__AT1G77450.1,0.0,0.0,0.0,0.14,0.11,0.1
ATGP3_GAG__AT1G77470.1,0.0,0.0,0.0,0.14,0.14,0.13
ATGP3_GAG__AT1G77570.1,0.0,0.0,0.0,0.27,0.19,0.14
ATGP3_GAG__AT1G77600.3,0.0,0.0,0.0,0.19,0.18,0.19
ATGP3_GAG__AT1G77620.1,0.0,0.0,0.0,0.17,0.17,0.16
ATGP3_GAG__AT1G77640.1,0.0,0.0,0.0,0.14,0.1,0.1
ATGP3_GAG__AT1G77680.1,0.0,0.0,0.0,0.2,0.18,0.17
ATGP3_GAG__AT1G77720.1,0.0333,0.0129,0.0,0.2,0.2,0.18
ATGP3_GAG__AT1G77750.1,0.0,0.0,0.0,0.11,0.09,0.09
ATGP3_GAG__AT1G77800.1,0.0,0.0,0.0,0.2,0.19,0.19
ATGP3_GAG__AT1G77840.1,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT1G77850.1,0.0,0.0,0.0,0.14,0.14,0.14
ATGP3_GAG__AT1G77920.1,0.0119,0.0,0.0,0.29,0.16,0.16
ATGP3_GAG__AT1G77950.2,0.0,0.0,0.0,0.13,0.12,0.11
ATGP3_GAG__AT1G77980.1,0.0,0.0,0.0,0.13,0.11,0.12
ATGP3_GAG__AT1G78010.1,0.0,0.0,0.0,0.15,0.13,0.11
ATGP3_GAG__AT1G78080.1,0.0,0.0,0.0,0.13,0.12,0.11
ATGP3_GAG__AT1G78160.1,0.0,0.0,0.0,0.25,0.19,0.16
ATGP3_GAG__AT1G78190.1,0.0103,0.0,0.0,0.34,0.25,0.15
ATGP3_GAG__AT1G78310.1,0.0,0.0,0.0,0.1,0.09,0.09
ATGP3_GAG__AT1G78540.2,0.0,0.0,0.0,0.13,0.13,0.13
ATGP3_GAG__AT1G78580.1,0.0,0.0,0.0,0.19,0.17,0.16
ATGP3_GAG__AT1G78600.2,0.0,0.0,0.0,0.11,0.11,0.11
ATGP3_GAG__AT1G78630.1,0.0,0.0,0.0,0.12,0.1,0.09
ATGP3_GAG__AT1G78650.1,0.0,0.0,0.0,0.13,0.12,0.12
ATGP3_GAG__AT1G78700.1,0.0,0.0,0.0,0.16,0.11,0.11
ATGP3_GAG__AT1G78720.1,0.0,0.0,0.0,0.18,0.18,0.14
ATGP3_GAG__AT1G78770.1,0.211,0.0133,0.0,0.51,0.25,0.19
ATGP3_GAG__AT1G78790.1,0.0,0.0,0.0,0.18,0.15,0.15
ATGP3_GAG__AT1G78815.1,0.0,0.0,0.0,0.11,0.1,0.1
ATGP3_GAG__AT1G78930.1,0.0,0.0,0.0,0.15,0.14,0.14
ATGP3_GAG__AT1G79000.2,0.0,0.0,0.0,0.25,0.23,0.22
ATGP3_GAG__AT1G79020.1,0.0,0.0,0.0,0.11,0.11,0.11
ATGP3_GAG__AT1G79050.1,0.0,0.0,0.0,0.13,0.12,0.12
ATGP3_GAG__AT1G79090.2,0.1756,0.0147,0.0142,0.33,0.24,0.21
ATGP3_GAG__AT1G79150.1,0.0,0.0,0.0,0.16,0.15,0.15
ATGP3_GAG__AT1G79180.1,0.0,0.0,0.0,0.11,0.11,0.11
ATGP3_GAG__AT1G79200.1,0.0,0.0,0.0,0.13,0.12,0.1
ATGP3_GAG__AT1G79220.1,0.0,0.0,0.0,0.15,0.14,0.12
ATGP3_GAG__AT1G79280.2,0.0,0.0,0.0,0.2,0.2,0.19
ATGP3_GAG__AT1G79350.1,0.0,0.0,0.0,0.21,0.21,0.21
ATGP3_GAG__AT1G79430.2,0.0122,0.0122,0.0117,0.17,0.16,0.16
ATGP3_GAG__AT1G79580.3,0.0,0.0,0.0,0.15,0.12,0.12
ATGP3_GAG__AT1G79700.2,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT1G79730.1,0.0,0.0,0.0,0.13,0.12,0.12
ATGP3_GAG__AT1G79850.1,0.0,0.0,0.0,0.11,0.1,0.09
ATGP3_GAG__AT1G79940.3,0.0,0.0,0.0,0.17,0.15,0.13
ATGP3_GAG__AT1G79950.1,0.0403,0.0,0.0,0.22,0.18,0.16
ATGP3_GAG__AT1G79960.1,0.0,0.0,0.0,0.18,0.16,0.16
ATGP3_GAG__AT1G80010.1,0.0,0.0,0.0,0.16,0.15,0.14
ATGP3_GAG__AT1G80060.1,0.0,0.0,0.0,0.18,0.15,0.12
ATGP3_GAG__AT1G80070.1,0.0,0.0,0.0,0.24,0.23,0.23
ATGP3_GAG__AT1G80080.1,0.1232,0.0583,0.013,0.44,0.44,0.32
ATGP3_GAG__AT1G80190.1,0.0,0.0,0.0,0.17,0.13,0.12
ATGP3_GAG__AT1G80210.1,0.0467,0.0,0.0,0.33,0.18,0.18
ATGP3_GAG__AT1G80260.1,0.0,0.0,0.0,0.17,0.15,0.14
ATGP3_GAG__AT1G80370.1,0.0,0.0,0.0,0.17,0.15,0.15
ATGP3_GAG__AT1G80390.1,0.0,0.0,0.0,0.12,0.11,0.1
ATGP3_GAG__AT1G80420.3,0.0,0.0,0.0,0.14,0.13,0.12
ATGP3_GAG__AT1G80490.2,0.0,0.0,0.0,0.21,0.2,0.19
ATGP3_GAG__AT1G80620.1,0.0,0.0,0.0,0.13,0.11,0.11
ATGP3_GAG__AT1G80670.1,0.0,0.0,0.0,0.16,0.15,0.13
ATGP3_GAG__AT1G80680.1,0.0,0.0,0.0,0.17,0.17,0.16
ATGP3_GAG__AT1G80710.1,0.0,0.0,0.0,0.19,0.16,0.15
ATGP3_GAG__AT1G80740.1,0.0,0.0,0.0,0.2,0.17,0.17
ATGP3_GAG__AT1G80745.1,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT1G80790.1,0.0,0.0,0.0,0.17,0.16,0.14
ATGP3_GAG__AT1G80810.2,0.0122,0.0,0.0,0.21,0.17,0.16
ATGP3_GAG__AT1G80840.1,0.0,0.0,0.0,0.11,0.11,0.11
ATGP3_GAG__AT1G80930.1,0.0,0.0,0.0,0.18,0.17,0.17
ATGP3_GAG__AT2G01060.1,0.0,0.0,0.0,0.14,0.11,0.11
ATGP3_GAG__AT2G01200.2,0.0,0.0,0.0,0.1,0.1,0.1
ATGP3_GAG__AT2G01210.1,0.0,0.0,0.0,0.22,0.18,0.17
ATGP3_GAG__AT2G01280.1,0.0,0.0,0.0,0.14,0.13,0.13
ATGP3_GAG__AT2G01370.1,0.0,0.0,0.0,0.15,0.11,0.11
ATGP3_GAG__AT2G01440.1,0.0,0.0,0.0,0.17,0.16,0.16
ATGP3_GAG__AT2G01500.1,0.0,0.0,0.0,0.11,0.11,0.1
ATGP3_GAG__AT2G01570.1,0.0,0.0,0.0,0.26,0.18,0.18
ATGP3_GAG__AT2G01640.2,0.0,0.0,0.0,0.11,0.12,0.1
ATGP3_GAG__AT2G01730.1,0.0115,0.0,0.0,0.31,0.24,0.18
ATGP3_GAG__AT2G01905.1,0.0101,0.0,0.0,0.25,0.18,0.16
ATGP3_GAG__AT2G01940.3,0.0,0.0,0.0,0.13,0.11,0.11
ATGP3_GAG__AT2G01990.1,0.0,0.0,0.0,0.11,0.12,0.1
ATGP3_GAG__AT2G02060.1,0.0,0.0,0.0,0.1,0.1,0.1
ATGP3_GAG__AT2G02070.1,0.0,0.0,0.0,0.12,0.12,0.12
ATGP3_GAG__AT2G02080.1,0.0,0.0,0.0,0.12,0.12,0.12
ATGP3_GAG__AT2G02090.1,0.0,0.0,0.0,0.16,0.15,0.16
ATGP3_GAG__AT2G02160.1,0.0,0.0,0.0,0.15,0.15,0.14
ATGP3_GAG__AT2G02450.2,0.0125,0.0,0.0,0.23,0.14,0.11
ATGP3_GAG__AT2G02470.1,0.0,0.0,0.0,0.2,0.11,0.1
ATGP3_GAG__AT2G02480.1,0.0,0.0,0.0,0.17,0.18,0.16
ATGP3_GAG__AT2G02540.1,0.0,0.0,0.0,0.11,0.11,0.1
ATGP3_GAG__AT2G02740.1,0.0,0.0,0.0,0.11,0.1,0.09
ATGP3_GAG__AT2G02760.1,0.0,0.0,0.0,0.15,0.14,0.13
ATGP3_GAG__AT2G02820.2,0.0,0.0,0.0,0.13,0.12,0.12
ATGP3_GAG__AT2G02955.1,0.0127,0.0,0.0,0.22,0.16,0.14
ATGP3_GAG__AT2G03050.1,0.0,0.0,0.0,0.15,0.12,0.12
ATGP3_GAG__AT2G03060.2,0.0,0.0,0.0,0.13,0.12,0.12
ATGP3_GAG__AT2G03130.1,0.0,0.0,0.0,0.11,0.11,0.1
ATGP3_GAG__AT2G03150.1,0.0,0.0,0.0,0.21,0.19,0.19
ATGP3_GAG__AT2G03340.1,0.0,0.0,0.0,0.13,0.12,0.11
ATGP3_GAG__AT2G03500.1,0.0,0.0,0.0,0.13,0.12,0.12
ATGP3_GAG__AT2G03710.1,0.0,0.0,0.0,0.17,0.16,0.11
ATGP3_GAG__AT2G03810.4,0.0,0.0,0.0,0.13,0.11,0.11
ATGP3_GAG__AT2G03820.1,0.0,0.0,0.0,0.14,0.12,0.11
ATGP3_GAG__AT2G03830.1,0.0,0.0,0.0,0.11,0.1,0.1
ATGP3_GAG__AT2G04025.1,0.0,0.0,0.0,0.12,0.1,0.09
ATGP3_GAG__AT2G04038.1,0.0,0.0,0.0,0.15,0.13,0.11
ATGP3_GAG__AT2G04390.1,0.0,0.0,0.0,0.25,0.17,0.13
ATGP3_GAG__AT2G04520.1,0.0,0.0,0.0,0.12,0.08,0.08
ATGP3_GAG__AT2G04630.1,0.2831,0.0,0.0,0.5,0.11,0.08
ATGP3_GAG__AT2G04660.1,0.1197,0.0,0.0,0.45,0.2,0.17
ATGP3_GAG__AT2G04880.1,0.0,0.0,0.0,0.15,0.13,0.12
ATGP3_GAG__AT2G04890.1,0.017,0.0135,0.0131,0.34,0.32,0.29
ATGP3_GAG__AT2G05120.1,0.0,0.0,0.0,0.17,0.17,0.16
ATGP3_GAG__AT2G05220.2,0.0,0.0,0.0,0.29,0.16,0.1
ATGP3_GAG__AT2G05642.1,0.0,0.0,0.0,0.12,0.11,0.12
ATGP3_GAG__AT2G06200.1,0.0,0.0,0.0,0.1,0.1,0.1
ATGP3_GAG__AT2G06210.1,0.0165,0.0124,0.0,0.28,0.24,0.2
ATGP3_GAG__AT2G06510.1,0.0,0.0,0.0,0.15,0.14,0.14
ATGP3_GAG__AT2G06990.1,0.0,0.0,0.0,0.16,0.15,0.15
ATGP3_GAG__AT2G07690.1,0.0,0.0,0.0,0.14,0.14,0.13
ATGP3_GAG__AT2G07696.1,0.0,0.0,0.0,0.15,0.12,0.11
ATGP3_GAG__AT2G07725.1,0.0,0.0,0.0,0.19,0.14,0.14
ATGP3_GAG__AT2G09990.1,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT2G12900.1,0.0,0.0,0.0,0.11,0.11,0.1
ATGP3_GAG__AT2G12940.1,0.0,0.0,0.0,0.11,0.11,0.11
ATGP3_GAG__AT2G13440.1,0.0,0.0,0.0,0.17,0.17,0.14
ATGP3_GAG__AT2G13540.1,0.0,0.0,0.0,0.23,0.2,0.19
ATGP3_GAG__AT2G13570.1,0.0,0.0,0.0,0.13,0.12,0.11
ATGP3_GAG__AT2G13960.1,0.0,0.0,0.0,0.12,0.1,0.09
ATGP3_GAG__AT2G14045.2,0.0,0.0,0.0,0.14,0.13,0.11
ATGP3_GAG__AT2G14050.1,0.0,0.0,0.0,0.18,0.19,0.18
ATGP3_GAG__AT2G14210.1,0.0,0.0,0.0,0.15,0.13,0.11
ATGP3_GAG__AT2G14285.1,0.017,0.0,0.0,0.51,0.37,0.16
ATGP3_GAG__AT2G14540.1,0.0,0.0,0.0,0.14,0.12,0.12
ATGP3_GAG__AT2G14760.3,0.0,0.0,0.0,0.14,0.13,0.12
ATGP3_GAG__AT2G14850.1,0.0,0.0,0.0,0.13,0.12,0.12
ATGP3_GAG__AT2G15400.1,0.0,0.0,0.0,0.21,0.17,0.17
ATGP3_GAG__AT2G15430.1,0.0,0.0,0.0,0.24,0.19,0.15
ATGP3_GAG__AT2G15660.1,0.0566,0.0,0.0,0.25,0.13,0.13
ATGP3_GAG__AT2G15740.1,0.0,0.0,0.0,0.13,0.11,0.1
ATGP3_GAG__AT2G15820.1,0.0,0.0,0.0,0.18,0.15,0.15
ATGP3_GAG__AT2G16365.3,0.0,0.0,0.0,0.17,0.17,0.17
ATGP3_GAG__AT2G16390.1,0.0,0.0,0.0,0.17,0.16,0.15
ATGP3_GAG__AT2G16400.1,0.0636,0.0191,0.0124,0.22,0.22,0.2
ATGP3_GAG__AT2G16440.1,0.0,0.0,0.0,0.15,0.14,0.14
ATGP3_GAG__AT2G16485.1,0.0,0.0,0.0,0.23,0.23,0.21
ATGP3_GAG__AT2G16490.1,0.0,0.0,0.0,0.15,0.11,0.12
ATGP3_GAG__AT2G16720.1,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT2G16750.1,0.0,0.0,0.0,0.18,0.17,0.17
ATGP3_GAG__AT2G16770.1,0.0,0.0,0.0,0.1,0.09,0.09
ATGP3_GAG__AT2G16780.1,0.0,0.0,0.0,0.16,0.15,0.15
ATGP3_GAG__AT2G16910.1,0.0126,0.0,0.0,0.19,0.18,0.15
ATGP3_GAG__AT2G16930.3,0.0,0.0,0.0,0.09,0.08,0.08
ATGP3_GAG__AT2G16950.1,0.0,0.0,0.0,0.25,0.22,0.22
ATGP3_GAG__AT2G16960.1,0.1019,0.0111,0.0,0.36,0.28,0.16
ATGP3_GAG__AT2G17040.1,0.0,0.0,0.0,0.13,0.11,0.09
ATGP3_GAG__AT2G17150.1,0.0,0.0,0.0,0.18,0.16,0.16
ATGP3_GAG__AT2G17180.1,0.0,0.0,0.0,0.1,0.1,0.09
ATGP3_GAG__AT2G17240.1,0.0,0.0,0.0,0.08,0.08,0.07
ATGP3_GAG__AT2G17360.1,0.0,0.0,0.0,0.11,0.11,0.09
ATGP3_GAG__AT2G17390.1,0.0141,0.0,0.0,0.19,0.15,0.13
ATGP3_GAG__AT2G17410.1,0.0,0.0,0.0,0.15,0.14,0.14
ATGP3_GAG__AT2G17420.1,0.0,0.0,0.0,0.13,0.13,0.12
ATGP3_GAG__AT2G17510.2,0.0,0.0,0.0,0.17,0.16,0.16
ATGP3_GAG__AT2G17520.1,0.0,0.0,0.0,0.18,0.18,0.15
ATGP3_GAG__AT2G17530.3,0.0,0.0,0.0,0.15,0.14,0.14
ATGP3_GAG__AT2G17620.1,0.4793,0.0141,0.0,0.52,0.3,0.17
ATGP3_GAG__AT2G17770.2,0.1326,0.0,0.0,0.28,0.11,0.12
ATGP3_GAG__AT2G17930.1,0.0,0.0,0.0,0.29,0.28,0.27
ATGP3_GAG__AT2G17950.1,0.0,0.0,0.0,0.11,0.11,0.11
ATGP3_GAG__AT2G18000.2,0.0,0.0,0.0,0.24,0.11,0.11
ATGP3_GAG__AT2G18020.1,0.0,0.0,0.0,0.11,0.11,0.1
ATGP3_GAG__AT2G18040.1,0.0109,0.0,0.0,0.21,0.18,0.17
ATGP3_GAG__AT2G18050.1,0.0,0.0,0.0,0.11,0.1,0.09
ATGP3_GAG__AT2G18060.1,0.0,0.0,0.0,0.15,0.12,0.1
ATGP3_GAG__AT2G18110.1,0.0,0.0,0.0,0.12,0.1,0.1
ATGP3_GAG__AT2G18120.1,0.0,0.0,0.0,0.11,0.1,0.1
ATGP3_GAG__AT2G18160.1,0.0132,0.0122,0.0,0.29,0.27,0.09
ATGP3_GAG__AT2G18280.2,0.0,0.0,0.0,0.16,0.16,0.14
ATGP3_GAG__AT2G18290.1,0.0,0.0,0.0,0.12,0.11,0.1
ATGP3_GAG__AT2G18300.3,0.0,0.0,0.0,0.16,0.16,0.16
ATGP3_GAG__AT2G18350.1,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT2G18380.1,0.0,0.0,0.0,0.1,0.1,0.09
ATGP3_GAG__AT2G18400.1,0.0,0.0,0.0,0.13,0.12,0.09
ATGP3_GAG__AT2G18490.1,0.0,0.0,0.0,0.12,0.11,0.1
ATGP3_GAG__AT2G18500.1,0.0167,0.0,0.0,0.22,0.15,0.15
ATGP3_GAG__AT2G18510.1,0.0,0.0,0.0,0.13,0.11,0.1
ATGP3_GAG__AT2G18550.1,0.0,0.0,0.0,0.15,0.1,0.09
ATGP3_GAG__AT2G18710.1,0.0,0.0,0.0,0.13,0.13,0.12
ATGP3_GAG__AT2G18720.1,0.0,0.0,0.0,0.26,0.15,0.13
ATGP3_GAG__AT2G18740.1,0.0,0.0,0.0,0.18,0.13,0.1
ATGP3_GAG__AT2G18760.1,0.0,0.0,0.0,0.21,0.2,0.19
ATGP3_GAG__AT2G18790.1,0.0,0.0,0.0,0.18,0.18,0.17
ATGP3_GAG__AT2G18870.1,0.0,0.0,0.0,0.15,0.13,0.12
ATGP3_GAG__AT2G18880.1,0.0,0.0,0.0,0.15,0.15,0.14
ATGP3_GAG__AT2G18969.1,0.1788,0.101,0.0,0.5,0.45,0.18
ATGP3_GAG__AT2G19385.1,0.0,0.0,0.0,0.09,0.09,0.09
ATGP3_GAG__AT2G19430.1,0.0,0.0,0.0,0.31,0.15,0.15
ATGP3_GAG__AT2G19480.1,0.0,0.0,0.0,0.15,0.15,0.12
ATGP3_GAG__AT2G19490.1,0.0,0.0,0.0,0.13,0.12,0.11
ATGP3_GAG__AT2G19520.1,0.011,0.0,0.0,0.24,0.17,0.17
ATGP3_GAG__AT2G19540.1,0.0,0.0,0.0,0.13,0.12,0.11
ATGP3_GAG__AT2G19560.1,0.0,0.0,0.0,0.18,0.16,0.16
ATGP3_GAG__AT2G19670.1,0.0,0.0,0.0,0.29,0.25,0.11
ATGP3_GAG__AT2G19720.1,0.0,0.0,0.0,0.11,0.1,0.09
ATGP3_GAG__AT2G19730.3,0.0,0.0,0.0,0.09,0.09,0.08
ATGP3_GAG__AT2G19740.1,0.0,0.0,0.0,0.13,0.11,0.11
ATGP3_GAG__AT2G19810.1,0.0,0.0,0.0,0.14,0.13,0.11
ATGP3_GAG__AT2G19870.1,0.0,0.0,0.0,0.15,0.13,0.12
ATGP3_GAG__AT2G19910.1,0.0,0.0,0.0,0.18,0.16,0.16
ATGP3_GAG__AT2G19920.1,0.0,0.0,0.0,0.19,0.17,0.16
ATGP3_GAG__AT2G19930.1,0.0,0.0,0.0,0.18,0.16,0.16
ATGP3_GAG__AT2G20000.1,0.0,0.0,0.0,0.22,0.21,0.19
ATGP3_GAG__AT2G20020.1,0.0,0.0,0.0,0.14,0.13,0.13
ATGP3_GAG__AT2G20060.1,0.0,0.0,0.0,0.19,0.09,0.08
ATGP3_GAG__AT2G20080.1,0.0,0.0,0.0,0.1,0.08,0.08
ATGP3_GAG__AT2G20100.1,0.0,0.0,0.0,0.12,0.12,0.1
ATGP3_GAG__AT2G20110.2,0.0,0.0,0.0,0.16,0.13,0.13
ATGP3_GAG__AT2G20180.3,0.0,0.0,0.0,0.14,0.13,0.13
ATGP3_GAG__AT2G20190.1,0.0,0.0,0.0,0.19,0.19,0.17
ATGP3_GAG__AT2G20280.1,0.0,0.0,0.0,0.11,0.11,0.1
ATGP3_GAG__AT2G20350.1,0.0,0.0,0.0,0.12,0.1,0.1
ATGP3_GAG__AT2G20400.1,0.0,0.0,0.0,0.12,0.12,0.12
ATGP3_GAG__AT2G20450.1,0.0,0.0,0.0,0.1,0.09,0.08
ATGP3_GAG__AT2G20490.1,0.0,0.0,0.0,0.16,0.11,0.11
ATGP3_GAG__AT2G20570.2,0.0,0.0,0.0,0.16,0.15,0.14
ATGP3_GAG__AT2G20580.1,0.0,0.0,0.0,0.17,0.16,0.16
ATGP3_GAG__AT2G20585.2,0.0,0.0,0.0,0.09,0.09,0.07
ATGP3_GAG__AT2G20635.1,0.0,0.0,0.0,0.24,0.16,0.15
ATGP3_GAG__AT2G20815.1,0.0118,0.0,0.0,0.19,0.13,0.11
ATGP3_GAG__AT2G20880.1,0.0,0.0,0.0,0.16,0.12,0.12
ATGP3_GAG__AT2G20980.1,0.0,0.0,0.0,0.12,0.12,0.11
ATGP3_GAG__AT2G21070.3,0.0,0.0,0.0,0.25,0.18,0.14
ATGP3_GAG__AT2G21150.1,0.0,0.0,0.0,0.12,0.11,0.1
ATGP3_GAG__AT2G21230.3,0.0129,0.0,0.0,0.21,0.13,0.13
ATGP3_GAG__AT2G21235.1,0.0126,0.0,0.0,0.18,0.13,0.13
ATGP3_GAG__AT2G21320.1,0.0,0.0,0.0,0.13,0.13,0.12
ATGP3_GAG__AT2G21400.1,0.0,0.0,0.0,0.11,0.1,0.1
ATGP3_GAG__AT2G21450.1,0.0,0.0,0.0,0.18,0.16,0.16
ATGP3_GAG__AT2G21660.1,0.0,0.0,0.0,0.12,0.13,0.1
ATGP3_GAG__AT2G21710.1,0.0,0.0,0.0,0.23,0.18,0.15
ATGP3_GAG__AT2G21790.1,0.0,0.0,0.0,0.18,0.17,0.16
ATGP3_GAG__AT2G21800.2,0.0,0.0,0.0,0.15,0.15,0.14
ATGP3_GAG__AT2G21900.1,0.0,0.0,0.0,0.13,0.1,0.09
ATGP3_GAG__AT2G22010.2,0.0137,0.0,0.0,0.23,0.23,0.19
ATGP3_GAG__AT2G22140.1,0.0,0.0,0.0,0.2,0.14,0.13
ATGP3_GAG__AT2G22200.1,0.0111,0.0,0.0,0.18,0.12,0.11
ATGP3_GAG__AT2G22260.1,0.0,0.0,0.0,0.15,0.12,0.12
ATGP3_GAG__AT2G22300.2,0.0,0.0,0.0,0.17,0.16,0.16
ATGP3_GAG__AT2G22370.1,0.0,0.0,0.0,0.2,0.14,0.13
ATGP3_GAG__AT2G22400.1,0.0,0.0,0.0,0.18,0.17,0.16
ATGP3_GAG__AT2G22430.1,0.1413,0.014,0.0,0.28,0.2,0.11
ATGP3_GAG__AT2G22475.1,0.0,0.0,0.0,0.15,0.15,0.14
ATGP3_GAG__AT2G22490.2,0.0,0.0122,0.0,0.21,0.19,0.19
ATGP3_GAG__AT2G22540.1,0.158,0.0,0.0,0.31,0.2,0.18
ATGP3_GAG__AT2G22630.1,0.0145,0.0,0.0,0.24,0.13,0.1
ATGP3_GAG__AT2G22670.4,0.0,0.0,0.0,0.11,0.11,0.1
ATGP3_GAG__AT2G22720.2,0.0,0.0,0.0,0.16,0.15,0.15
ATGP3_GAG__AT2G22750.2,0.0884,0.0,0.0,0.23,0.15,0.12
ATGP3_GAG__AT2G22760.1,0.1418,0.061,0.0,0.25,0.21,0.17
ATGP3_GAG__AT2G22770.1,0.0,0.0,0.0,0.16,0.14,0.13
ATGP3_GAG__AT2G22840.1,0.0,0.0,0.0,0.12,0.12,0.12
ATGP3_GAG__AT2G22850.2,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT2G23070.1,0.0,0.0,0.0,0.16,0.15,0.15
ATGP3_GAG__AT2G23080.1,0.0,0.0,0.0,0.15,0.14,0.13
ATGP3_GAG__AT2G23290.1,0.0,0.0,0.0,0.12,0.11,0.1
ATGP3_GAG__AT2G23320.1,0.0,0.0,0.0,0.11,0.11,0.1
ATGP3_GAG__AT2G23340.1,0.0,0.0,0.0,0.18,0.1,0.09
ATGP3_GAG__AT2G23380.1,0.2178,0.0,0.0,0.32,0.2,0.2
ATGP3_GAG__AT2G23430.1,0.0,0.0,0.0,0.15,0.12,0.11
ATGP3_GAG__AT2G23530.1,0.0,0.0,0.0,0.13,0.13,0.12
ATGP3_GAG__AT2G23740.2,0.0,0.0,0.0,0.18,0.18,0.18
ATGP3_GAG__AT2G23760.3,0.1246,0.0598,0.0156,0.22,0.21,0.21
ATGP3_GAG__AT2G23930.1,0.0117,0.0,0.0,0.35,0.11,0.1
ATGP3_GAG__AT2G24050.1,0.0,0.0,0.0,0.17,0.15,0.14
ATGP3_GAG__AT2G24060.1,0.0,0.0,0.0,0.1,0.1,0.09
ATGP3_GAG__AT2G24070.2,0.0952,0.0401,0.0,0.24,0.2,0.13
ATGP3_GAG__AT2G24090.1,0.0,0.0,0.0,0.09,0.09,0.08
ATGP3_GAG__AT2G24260.1,0.0119,0.0,0.0,0.17,0.13,0.13
ATGP3_GAG__AT2G24430.2,0.0,0.0,0.0,0.14,0.1,0.1
ATGP3_GAG__AT2G24490.2,0.0,0.0,0.0,0.14,0.11,0.1
ATGP3_GAG__AT2G24500.1,0.0,0.0,0.0,0.11,0.11,0.11
ATGP3_GAG__AT2G24530.1,0.0,0.0,0.0,0.14,0.12,0.12
ATGP3_GAG__AT2G24550.1,0.0,0.0,0.0,0.1,0.09,0.09
ATGP3_GAG__AT2G24570.1,0.0,0.0,0.0,0.12,0.11,0.11
ATGP3_GAG__AT2G24590.1,0.0,0.0,0.0,0.14,0.11,0.11
ATGP3_GAG__AT2G24740.1,0.0,0.0,0.0,0.21,0.18,0.16
ATGP3_GAG__AT2G24840.1,0.0,0.0,0.0,0.14,0.11,0.1
ATGP3_GAG__AT2G24970.1,0.0117,0.0,0.0,0.25,0.2,0.12
ATGP3_GAG__AT2G25000.1,0.107,0.0,0.0,0.22,0.14,0.12
